"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","encounter_year","e_present_condition_code","l_d","encounter_month"
100888507,2,5,28,6,2005,NA,7,"alive",NA
100888508,2,4,28,6,2005,NA,7,"alive",NA
100888510,2,4,28,6,2005,NA,7,"alive",NA
100888522,2,5,28,6,2005,NA,7,"alive",NA
100888524,2,5,28,6,2005,NA,7,"alive",NA
100888529,2,5,28,6,2005,NA,7,"alive",NA
100888532,2,5,28,6,2005,NA,7,"alive",NA
100888537,1,5,28,6,2005,NA,7,"alive",NA
100888540,1,5,28,6,2005,NA,7,"alive",NA
100888543,1,4,28,6,2005,NA,7,"alive",NA
100888545,1,5,28,6,2005,NA,7,"alive",NA
100888549,1,5,28,6,2005,NA,7,"alive",NA
100888556,2,5,29,6,2005,NA,7,"alive",NA
100888557,2,5,29,6,2005,NA,7,"alive",NA
100888558,2,5,29,6,2005,NA,7,"alive",NA
100888563,1,4,29,6,2005,NA,7,"alive",NA
98849430,1,4,29,6,2005,NA,7,"alive",NA
98849431,1,4,29,6,2005,NA,7,"alive",NA
98849436,1,4,29,6,2005,NA,7,"alive",NA
100888121,1,4,29,6,2005,NA,7,"alive",NA
104898763,1,5,1,7,2009,NA,7,"alive",NA
104898773,0,0,1,7,2009,NA,7,"alive",NA
104898774,1,4,1,7,2009,NA,7,"alive",NA
104898778,1,4,1,7,2009,NA,7,"alive",NA
104898783,1,4,1,7,2009,NA,7,"alive",NA
104898786,1,5,1,7,2009,NA,7,"alive",NA
104898787,1,4,1,7,2009,NA,7,"alive",NA
104898796,1,4,1,7,2009,NA,7,"alive",NA
104898797,1,4,1,7,2009,NA,7,"alive",NA
104898798,1,5,1,7,2009,NA,7,"alive",NA
104898803,1,5,1,7,2009,NA,7,"alive",NA
104898804,1,4,1,7,2009,NA,7,"alive",NA
104898810,1,4,1,7,2009,NA,7,"alive",NA
97890260,1,4,30,6,2004,NA,7,"alive",NA
97890261,1,5,30,6,2004,NA,7,"alive",NA
97890262,1,5,30,6,2004,NA,7,"alive",NA
97890265,1,4,30,6,2004,NA,7,"alive",NA
97890267,1,4,30,6,2004,NA,7,"alive",NA
97890268,1,4,30,6,2004,NA,7,"alive",NA
97890270,1,5,30,6,2004,NA,7,"alive",NA
97890273,1,5,30,6,2004,NA,7,"alive",NA
97890204,1,4,30,6,2004,NA,7,"alive",NA
97890207,1,5,30,6,2004,NA,7,"alive",NA
97890217,1,5,30,6,2004,NA,7,"alive",NA
97890229,1,4,30,6,2004,NA,7,"alive",NA
97890232,1,5,30,6,2004,NA,7,"alive",NA
97890233,1,4,30,6,2004,NA,7,"alive",NA
97890237,1,5,30,6,2004,NA,7,"alive",NA
114890201,4,5,2,7,2013,NA,7,"alive",NA
114890204,4,5,2,7,2013,NA,7,"alive",NA
114890213,1,4,2,7,2013,NA,7,"alive",NA
114890221,1,5,2,7,2013,NA,7,"alive",NA
114890225,1,4,2,7,2013,NA,7,"alive",NA
114890227,1,5,2,7,2013,NA,7,"alive",NA
114890229,1,4,2,7,2013,NA,7,"alive",NA
114890230,1,5,2,7,2013,NA,7,"alive",NA
114890239,1,4,2,7,2013,NA,7,"alive",NA
114890240,1,4,2,7,2013,NA,7,"alive",NA
114890242,1,4,2,7,2013,NA,7,"alive",NA
114890244,1,4,2,7,2013,NA,7,"alive",NA
97890274,1,5,30,6,2004,NA,7,"alive",NA
97890275,1,5,30,6,2004,NA,7,"alive",NA
97890279,1,4,30,6,2004,NA,7,"alive",NA
97890282,1,4,30,6,2004,NA,7,"alive",NA
97890283,1,5,30,6,2004,NA,7,"alive",NA
97890285,1,5,30,6,2004,NA,7,"alive",NA
97890297,1,4,30,6,2004,NA,7,"alive",NA
97890300,1,4,30,6,2004,NA,7,"alive",NA
100888106,1,5,29,6,2005,NA,7,"alive",NA
100888110,1,4,29,6,2005,NA,7,"alive",NA
100888112,1,4,29,6,2005,NA,7,"alive",NA
100888114,1,5,29,6,2005,NA,7,"alive",NA
100888124,1,5,29,6,2005,NA,7,"alive",NA
97890213,1,4,30,6,2004,NA,7,"alive",NA
97890216,1,4,30,6,2004,NA,7,"alive",NA
97890223,1,4,30,6,2004,NA,7,"alive",NA
97890227,1,5,30,6,2004,NA,7,"alive",NA
97890252,1,5,30,6,2004,NA,7,"alive",NA
97890208,1,5,30,6,2004,NA,7,"alive",NA
97890288,1,5,30,6,2004,NA,7,"alive",NA
97890291,1,5,30,6,2004,NA,7,"alive",NA
97890292,1,5,30,6,2004,NA,7,"alive",NA
97890295,1,4,30,6,2004,NA,7,"alive",NA
107821201,1,4,29,6,2010,NA,7,"alive",NA
107821202,1,4,29,6,2010,NA,7,"alive",NA
107821204,1,5,29,6,2010,NA,7,"alive",NA
107821206,1,5,29,6,2010,NA,7,"alive",NA
107821207,1,5,29,6,2010,NA,7,"alive",NA
107821208,1,4,29,6,2010,NA,7,"alive",NA
107821212,1,4,29,6,2010,NA,7,"alive",NA
107821215,1,5,29,6,2010,NA,7,"alive",NA
107821216,1,5,29,6,2010,NA,7,"alive",NA
107821227,1,4,29,6,2010,NA,7,"alive",NA
107821228,1,5,29,6,2010,NA,7,"alive",NA
107821229,1,5,29,6,2010,NA,7,"alive",NA
107821232,1,5,29,6,2010,NA,7,"alive",NA
107821236,1,5,29,6,2010,NA,7,"alive",NA
107821239,1,5,29,6,2010,NA,7,"alive",NA
107821242,1,5,29,6,2010,NA,7,"alive",NA
107821245,1,4,29,6,2010,NA,7,"alive",NA
107821263,1,4,29,6,2010,NA,7,"alive",NA
107821266,1,5,29,6,2010,NA,7,"alive",NA
107821267,1,5,29,6,2010,NA,7,"alive",NA
107821269,1,5,29,6,2010,NA,7,"alive",NA
107821277,1,5,29,6,2010,NA,7,"alive",NA
107821282,1,4,29,6,2010,NA,7,"alive",NA
107821284,1,5,29,6,2010,NA,7,"alive",NA
107821285,1,4,29,6,2010,NA,7,"alive",NA
107821286,1,4,29,6,2010,NA,7,"alive",NA
107821293,1,5,29,6,2010,NA,7,"alive",NA
107821298,1,5,29,6,2010,NA,7,"alive",NA
107821302,1,4,29,6,2010,NA,7,"alive",NA
107821303,1,4,29,6,2010,NA,7,"alive",NA
107821308,1,4,29,6,2010,NA,7,"alive",NA
107821309,1,4,29,6,2010,NA,7,"alive",NA
107821310,1,4,29,6,2010,NA,7,"alive",NA
107821312,1,5,29,6,2010,NA,7,"alive",NA
107821319,1,4,29,6,2010,NA,7,"alive",NA
107821323,1,4,29,6,2010,NA,7,"alive",NA
107821326,1,5,29,6,2010,NA,7,"alive",NA
107821335,1,5,29,6,2010,NA,7,"alive",NA
107821336,1,4,29,6,2010,NA,7,"alive",NA
107821337,1,5,29,6,2010,NA,7,"alive",NA
107821341,1,5,29,6,2010,NA,7,"alive",NA
107821342,1,5,29,6,2010,NA,7,"alive",NA
107821350,1,5,29,6,2010,NA,7,"alive",NA
95856725,1,4,29,6,2010,NA,7,"alive",NA
95856729,1,4,29,6,2010,NA,7,"alive",NA
95856745,1,5,29,6,2010,NA,7,"alive",NA
114824410,1,5,27,6,2012,NA,7,"alive",NA
114824414,1,4,27,6,2012,NA,7,"alive",NA
114824415,1,5,27,6,2012,NA,7,"alive",NA
114824428,1,4,28,6,2012,NA,7,"alive",NA
114824431,4,4,28,6,2012,NA,7,"alive",NA
114824433,1,4,28,6,2012,NA,7,"alive",NA
114824439,4,5,28,6,2012,NA,7,"alive",NA
114824440,1,5,28,6,2012,NA,7,"alive",NA
114824441,1,5,28,6,2012,NA,7,"alive",NA
114824444,1,4,28,6,2012,NA,7,"alive",NA
114824447,4,4,28,6,2012,NA,7,"alive",NA
114824451,1,5,28,6,2012,NA,7,"alive",NA
114824453,1,5,28,6,2012,NA,7,"alive",NA
114824455,4,5,28,6,2012,NA,7,"alive",NA
114824456,1,4,28,6,2012,NA,7,"alive",NA
114824460,1,5,28,6,2012,NA,7,"alive",NA
114824461,1,5,28,6,2012,NA,7,"alive",NA
114824464,4,4,28,6,2012,NA,7,"alive",NA
114824465,4,4,28,6,2012,NA,7,"alive",NA
114824473,1,5,28,6,2012,NA,7,"alive",NA
114824474,1,4,28,6,2012,NA,7,"alive",NA
114824476,4,4,28,6,2012,NA,7,"alive",NA
114824479,4,5,28,6,2012,NA,7,"alive",NA
114824481,1,5,28,6,2012,NA,7,"alive",NA
114824492,4,5,28,6,2012,NA,7,"alive",NA
114824493,1,5,28,6,2012,NA,7,"alive",NA
100889201,1,5,25,6,2009,NA,7,"alive",NA
100889213,1,5,25,6,2009,NA,7,"alive",NA
100889206,1,5,25,6,2009,NA,7,"alive",NA
100889208,1,5,25,6,2009,NA,7,"alive",NA
100889210,1,5,25,6,2009,NA,7,"alive",NA
100889211,1,4,25,6,2009,NA,7,"alive",NA
100889214,1,5,25,6,2009,NA,7,"alive",NA
100889216,1,5,25,6,2009,NA,7,"alive",NA
100889219,1,5,25,6,2009,NA,7,"alive",NA
100889222,1,5,25,6,2009,NA,7,"alive",NA
100889225,1,5,25,6,2009,NA,7,"alive",NA
100889227,1,5,25,6,2009,NA,7,"alive",NA
100889232,1,5,25,6,2009,NA,7,"alive",NA
100889103,1,4,25,6,2009,NA,7,"alive",NA
100889104,1,5,25,6,2009,NA,7,"alive",NA
100889108,1,5,25,6,2009,NA,7,"alive",NA
100889112,1,5,25,6,2009,NA,7,"alive",NA
100889120,1,5,25,6,2009,NA,7,"alive",NA
100889124,1,5,25,6,2009,NA,7,"alive",NA
100889235,1,5,25,6,2009,NA,7,"alive",NA
100889236,1,5,25,6,2009,NA,7,"alive",NA
100889238,1,4,25,6,2009,NA,7,"alive",NA
100889239,1,4,25,6,2009,NA,7,"alive",NA
100889241,1,5,25,6,2009,NA,7,"alive",NA
100889242,1,5,25,6,2009,NA,7,"alive",NA
100889245,1,5,25,6,2009,NA,7,"alive",NA
100889027,1,5,25,6,2009,NA,7,"alive",NA
100889029,1,4,25,6,2009,NA,7,"alive",NA
100889030,1,4,25,6,2009,NA,7,"alive",NA
100889031,1,5,25,6,2009,NA,7,"alive",NA
100889033,1,5,25,6,2009,NA,7,"alive",NA
100889043,1,5,25,6,2009,NA,7,"alive",NA
100889051,1,5,25,6,2009,NA,7,"alive",NA
100889056,1,5,25,6,2009,NA,7,"alive",NA
100889059,1,4,25,6,2009,NA,7,"alive",NA
100889060,1,4,25,6,2009,NA,7,"alive",NA
100889131,1,4,25,6,2009,NA,7,"alive",NA
100889132,1,4,25,6,2009,NA,7,"alive",NA
100889136,1,4,25,6,2009,NA,7,"alive",NA
100889139,1,4,25,6,2009,NA,7,"alive",NA
100889140,1,5,25,6,2009,NA,7,"alive",NA
100889147,1,5,25,6,2009,NA,7,"alive",NA
100889149,1,4,25,6,2009,NA,7,"alive",NA
100889165,1,5,25,6,2009,NA,7,"alive",NA
100889168,1,4,25,6,2009,NA,7,"alive",NA
100889169,1,4,25,6,2009,NA,7,"alive",NA
100889171,1,4,25,6,2009,NA,7,"alive",NA
100889174,1,5,25,6,2009,NA,7,"alive",NA
100889175,1,5,25,6,2009,NA,7,"alive",NA
100889069,1,5,25,6,2009,NA,7,"alive",NA
100889074,1,4,25,6,2009,NA,7,"alive",NA
100889076,1,5,25,6,2009,NA,7,"alive",NA
100889077,1,4,25,6,2009,NA,7,"alive",NA
100889079,1,5,25,6,2009,NA,7,"alive",NA
100889082,1,5,25,6,2009,NA,7,"alive",NA
100889083,1,5,25,6,2009,NA,7,"alive",NA
100889089,1,5,25,6,2009,NA,7,"alive",NA
100889091,1,4,25,6,2009,NA,7,"alive",NA
100889093,1,4,25,6,2009,NA,7,"alive",NA
100889094,1,4,25,6,2009,NA,7,"alive",NA
100889177,1,4,25,6,2009,NA,7,"alive",NA
100889179,1,5,25,6,2009,NA,7,"alive",NA
100889182,1,4,25,6,2009,NA,7,"alive",NA
100889185,1,5,25,6,2009,NA,7,"alive",NA
100889188,1,4,25,6,2009,NA,7,"alive",NA
100889192,1,5,25,6,2009,NA,7,"alive",NA
100889193,1,5,25,6,2009,NA,7,"alive",NA
100889195,1,4,25,6,2009,NA,7,"alive",NA
107821662,1,4,30,6,2010,NA,7,"alive",NA
107821663,1,4,30,6,2010,NA,7,"alive",NA
107821666,1,5,30,6,2010,NA,7,"alive",NA
107821669,1,4,30,6,2010,NA,7,"alive",NA
107821670,1,5,30,6,2010,NA,7,"alive",NA
107821672,1,5,30,6,2010,NA,7,"alive",NA
107821675,1,5,30,6,2010,NA,7,"alive",NA
107821682,1,5,30,6,2010,NA,7,"alive",NA
107821690,1,4,30,6,2010,NA,7,"alive",NA
107821691,1,4,30,6,2010,NA,7,"alive",NA
107821692,1,5,30,6,2010,NA,7,"alive",NA
107821694,1,4,30,6,2010,NA,7,"alive",NA
107821695,1,4,30,6,2010,NA,7,"alive",NA
107821696,1,5,30,6,2010,NA,7,"alive",NA
107821697,1,5,30,6,2010,NA,7,"alive",NA
107821698,1,4,30,6,2010,NA,7,"alive",NA
107821699,1,4,30,6,2010,NA,7,"alive",NA
107821700,1,5,30,6,2010,NA,7,"alive",NA
107821704,1,5,30,6,2010,NA,7,"alive",NA
107821712,1,5,30,6,2010,NA,7,"alive",NA
107821715,1,5,30,6,2010,NA,7,"alive",NA
107821716,1,5,30,6,2010,NA,7,"alive",NA
107821723,1,4,30,6,2010,NA,7,"alive",NA
107821724,1,5,30,6,2010,NA,7,"alive",NA
107821727,1,5,30,6,2010,NA,7,"alive",NA
107821732,1,4,30,6,2010,NA,7,"alive",NA
113842483,1,5,28,6,2011,NA,7,"alive",NA
113842486,1,4,28,6,2011,NA,7,"alive",NA
113842489,1,4,28,6,2011,NA,7,"alive",NA
113842491,1,4,28,6,2011,NA,7,"alive",NA
113842494,1,5,28,6,2011,NA,7,"alive",NA
113842498,1,5,28,6,2011,NA,7,"alive",NA
113842499,1,5,28,6,2011,NA,7,"alive",NA
113842508,1,5,28,6,2011,NA,7,"alive",NA
113842510,1,5,28,6,2011,NA,7,"alive",NA
113842515,1,4,28,6,2011,NA,7,"alive",NA
113842519,1,4,28,6,2011,NA,7,"alive",NA
113842522,1,5,28,6,2011,NA,7,"alive",NA
113842523,1,4,28,6,2011,NA,7,"alive",NA
113842527,1,4,28,6,2011,NA,7,"alive",NA
113842530,1,4,28,6,2011,NA,7,"alive",NA
113842531,1,5,28,6,2011,NA,7,"alive",NA
113842532,1,5,28,6,2011,NA,7,"alive",NA
113842533,1,5,28,6,2011,NA,7,"alive",NA
113842539,1,5,28,6,2011,NA,7,"alive",NA
113842540,1,5,28,6,2011,NA,7,"alive",NA
113842544,1,5,28,6,2011,NA,7,"alive",NA
113842548,1,4,28,6,2011,NA,7,"alive",NA
113842554,1,5,28,6,2011,NA,7,"alive",NA
113842556,1,5,28,6,2011,NA,7,"alive",NA
113842557,1,4,28,6,2011,NA,7,"alive",NA
113842558,1,4,28,6,2011,NA,7,"alive",NA
113842565,1,5,28,6,2011,NA,7,"alive",NA
113842568,1,4,28,6,2011,NA,7,"alive",NA
113842569,1,4,28,6,2011,NA,7,"alive",NA
113842574,1,4,28,6,2011,NA,7,"alive",NA
113842583,1,4,28,6,2011,NA,7,"alive",NA
113842584,1,5,28,6,2011,NA,7,"alive",NA
113842585,1,4,28,6,2011,NA,7,"alive",NA
113842586,1,4,28,6,2011,NA,7,"alive",NA
113842588,1,4,28,6,2011,NA,7,"alive",NA
113842592,1,5,28,6,2011,NA,7,"alive",NA
113842593,1,4,28,6,2011,NA,7,"alive",NA
113842597,1,5,28,6,2011,NA,7,"alive",NA
113842599,1,5,28,6,2011,NA,7,"alive",NA
100889035,2,5,25,6,2009,NA,7,"alive",NA
100889071,2,5,25,6,2009,NA,7,"alive",NA
100889181,2,5,25,6,2009,NA,7,"alive",NA
95857707,1,5,25,6,2002,NA,7,"alive",NA
95857708,1,5,25,6,2002,NA,7,"alive",NA
95857718,1,4,25,6,2002,NA,7,"alive",NA
95857729,1,5,25,6,2002,NA,7,"alive",NA
95857731,1,5,25,6,2002,NA,7,"alive",NA
95857733,1,4,25,6,2002,NA,7,"alive",NA
96897948,1,4,4,10,2000,NA,7,"alive",NA
96897951,1,4,4,10,2000,NA,7,"alive",NA
96897955,2,5,4,10,2000,NA,7,"alive",NA
91896164,1,5,25,6,2002,NA,7,"alive",NA
91896168,1,4,25,6,2002,NA,7,"alive",NA
91896169,1,5,25,6,2002,NA,7,"alive",NA
91896179,1,5,25,6,2002,NA,7,"alive",NA
91896180,1,4,25,6,2002,NA,7,"alive",NA
97889771,1,5,24,6,2003,NA,7,"alive",NA
97889779,1,5,24,6,2003,NA,7,"alive",NA
97889782,1,4,24,6,2003,NA,7,"alive",NA
97889786,1,5,24,6,2003,NA,7,"alive",NA
97889790,1,5,24,6,2003,NA,7,"alive",NA
97889627,1,5,24,6,2003,NA,7,"alive",NA
97889630,1,4,24,6,2003,NA,7,"alive",NA
97889641,1,4,24,6,2003,NA,7,"alive",NA
95857896,1,4,25,6,2002,NA,7,"alive",NA
95857724,1,4,25,6,2002,NA,7,"alive",NA
91896151,1,4,25,6,2002,NA,7,"alive",NA
91896159,1,4,25,6,2002,NA,7,"alive",NA
91896167,1,5,25,6,2002,NA,7,"alive",NA
91896170,1,5,25,6,2002,NA,7,"alive",NA
97889780,1,5,24,6,2003,NA,7,"alive",NA
97889787,1,5,24,6,2003,NA,7,"alive",NA
96897946,1,4,4,10,2000,NA,7,"alive",NA
96897949,2,5,4,10,2000,NA,7,"alive",NA
96897950,1,4,4,10,2000,NA,7,"alive",NA
97889624,1,4,24,6,2003,NA,7,"alive",NA
95857802,1,5,25,6,2002,NA,7,"alive",NA
95857816,1,4,25,6,2002,NA,7,"alive",NA
95857822,1,5,25,6,2002,NA,7,"alive",NA
95857825,1,4,25,6,2002,NA,7,"alive",NA
95857831,1,4,25,6,2002,NA,7,"alive",NA
95857833,1,5,25,6,2002,NA,7,"alive",NA
95857836,1,5,25,6,2002,NA,7,"alive",NA
95857842,1,4,25,6,2002,NA,7,"alive",NA
95857846,1,4,25,6,2002,NA,7,"alive",NA
95857854,1,4,25,6,2002,NA,7,"alive",NA
95857858,1,5,25,6,2002,NA,7,"alive",NA
95857863,1,5,25,6,2002,NA,7,"alive",NA
95857866,1,5,25,6,2002,NA,7,"alive",NA
95857871,1,5,25,6,2002,NA,7,"alive",NA
95857872,1,4,25,6,2002,NA,7,"alive",NA
95857873,1,4,25,6,2002,NA,7,"alive",NA
95857177,1,4,27,6,2001,NA,7,"alive",NA
95857181,1,5,27,6,2001,NA,7,"alive",NA
95857192,1,4,27,6,2001,NA,7,"alive",NA
95857197,1,4,27,6,2001,NA,7,"alive",NA
95857391,1,5,24,6,2002,NA,7,"alive",NA
95857400,1,4,25,6,2002,NA,7,"alive",NA
95857292,1,5,25,6,2002,NA,7,"alive",NA
95857299,1,5,25,6,2002,NA,7,"alive",NA
95857337,4,5,24,6,2002,NA,7,"alive",NA
95857338,1,4,24,6,2002,NA,7,"alive",NA
95857342,1,5,24,6,2002,NA,7,"alive",NA
95857344,1,4,24,6,2002,NA,7,"alive",NA
95857346,1,4,24,6,2002,NA,7,"alive",NA
95857353,1,5,24,6,2002,NA,7,"alive",NA
95857368,1,5,24,6,2002,NA,7,"alive",NA
96897956,1,5,13,10,2000,NA,7,"alive",NA
96897957,1,5,13,10,2000,NA,7,"alive",NA
96897958,1,5,13,10,2000,NA,7,"alive",NA
96897959,1,5,13,10,2000,NA,7,"alive",NA
96897961,1,5,13,10,2000,NA,7,"alive",NA
96897963,1,5,13,10,2000,NA,7,"alive",NA
96897967,1,4,13,10,2000,NA,7,"alive",NA
96897973,2,4,13,10,2000,NA,7,"alive",NA
91896104,1,5,25,6,2002,NA,7,"alive",NA
91896107,1,4,25,6,2002,NA,7,"alive",NA
97889281,1,4,23,6,2003,NA,7,"alive",NA
97889286,1,5,23,6,2003,NA,7,"alive",NA
97889198,4,4,19,6,2003,NA,7,"alive",NA
97889257,1,4,23,6,2003,NA,7,"alive",NA
95857180,1,4,27,6,2001,NA,7,"alive",NA
95857183,1,4,27,6,2001,NA,7,"alive",NA
95857187,1,5,27,6,2001,NA,7,"alive",NA
95857189,1,5,27,6,2001,NA,7,"alive",NA
95857291,1,5,25,6,2002,NA,7,"alive",NA
95857297,1,4,25,6,2002,NA,7,"alive",NA
95857300,1,5,25,6,2002,NA,7,"alive",NA
95857801,4,4,25,6,2002,NA,7,"alive",NA
95857803,1,4,25,6,2002,NA,7,"alive",NA
95857805,1,4,25,6,2002,NA,7,"alive",NA
95857810,1,4,25,6,2002,NA,7,"alive",NA
95857832,1,5,25,6,2002,NA,7,"alive",NA
95857838,1,5,25,6,2002,NA,7,"alive",NA
95857841,1,4,25,6,2002,NA,7,"alive",NA
95857843,1,5,25,6,2002,NA,7,"alive",NA
95857844,1,4,25,6,2002,NA,7,"alive",NA
95857850,1,4,25,6,2002,NA,7,"alive",NA
95857852,1,4,25,6,2002,NA,7,"alive",NA
95857857,1,5,25,6,2002,NA,7,"alive",NA
95857345,1,5,24,6,2002,NA,7,"alive",NA
95857356,1,4,24,6,2002,NA,7,"alive",NA
95857357,1,4,24,6,2002,NA,7,"alive",NA
95857361,1,5,24,6,2002,NA,7,"alive",NA
95857369,1,4,24,6,2002,NA,7,"alive",NA
95857370,1,4,24,6,2002,NA,7,"alive",NA
95857375,1,5,24,6,2002,NA,7,"alive",NA
95857378,1,5,24,6,2002,NA,7,"alive",NA
95857381,1,5,24,6,2002,NA,7,"alive",NA
95857385,1,4,24,6,2002,NA,7,"alive",NA
95857389,1,5,24,6,2002,NA,7,"alive",NA
95857390,1,5,24,6,2002,NA,7,"alive",NA
95857392,1,4,24,6,2002,NA,7,"alive",NA
95857398,1,4,25,6,2002,NA,7,"alive",NA
91896111,1,5,25,6,2002,NA,7,"alive",NA
97889279,1,5,23,6,2003,NA,7,"alive",NA
97889282,1,4,23,6,2003,NA,7,"alive",NA
97889289,1,4,23,6,2003,NA,7,"alive",NA
97889199,4,5,19,6,2003,NA,7,"alive",NA
97889200,4,4,19,6,2003,NA,7,"alive",NA
97889239,1,5,23,6,2003,NA,7,"alive",NA
97889242,1,5,23,6,2003,NA,7,"alive",NA
97889246,1,5,23,6,2003,NA,7,"alive",NA
97889251,1,5,23,6,2003,NA,7,"alive",NA
97889253,1,4,23,6,2003,NA,7,"alive",NA
97889264,1,5,23,6,2003,NA,7,"alive",NA
100888889,1,4,28,6,2005,NA,7,"alive",NA
100888890,1,4,28,6,2005,NA,7,"alive",NA
100888898,1,5,28,6,2005,NA,7,"alive",NA
95857884,1,5,25,6,2002,NA,7,"alive",NA
96897903,2,4,22,9,2000,NA,7,"alive",NA
96897907,1,4,22,9,2000,NA,7,"alive",NA
96897910,1,5,22,9,2000,NA,7,"alive",NA
96897912,1,4,22,9,2000,NA,7,"alive",NA
96897921,2,5,22,9,2000,NA,7,"alive",NA
96897933,1,5,22,9,2000,NA,7,"alive",NA
96897934,2,5,22,9,2000,NA,7,"alive",NA
97889503,1,5,23,6,2003,NA,7,"alive",NA
91896140,1,5,25,6,2002,NA,7,"alive",NA
91896146,1,5,25,6,2002,NA,7,"alive",NA
91896148,1,4,25,6,2002,NA,7,"alive",NA
91896120,1,4,25,6,2002,NA,7,"alive",NA
97889166,4,4,19,6,2003,NA,7,"alive",NA
97889171,4,4,19,6,2003,NA,7,"alive",NA
97889174,4,4,19,6,2003,NA,7,"alive",NA
97889185,4,4,19,6,2003,NA,7,"alive",NA
97889188,1,5,19,6,2003,NA,7,"alive",NA
97889190,1,5,19,6,2003,NA,7,"alive",NA
97889192,1,4,19,6,2003,NA,7,"alive",NA
97889266,4,5,23,6,2003,NA,7,"alive",NA
97889267,4,5,23,6,2003,NA,7,"alive",NA
98849188,1,5,28,6,2004,NA,7,"alive",NA
98849200,1,5,28,6,2004,NA,7,"alive",NA
98849214,1,4,28,6,2004,NA,7,"alive",NA
98849229,1,4,28,6,2004,NA,7,"alive",NA
100888502,1,4,28,6,2005,NA,7,"alive",NA
100888885,1,4,28,6,2005,NA,7,"alive",NA
100888887,1,4,28,6,2005,NA,7,"alive",NA
95857883,1,4,25,6,2002,NA,7,"alive",NA
95857891,1,5,25,6,2002,NA,7,"alive",NA
91896131,1,4,25,6,2002,NA,7,"alive",NA
91896133,1,5,25,6,2002,NA,7,"alive",NA
91896134,1,5,25,6,2002,NA,7,"alive",NA
91896135,1,5,25,6,2002,NA,7,"alive",NA
91896137,1,5,25,6,2002,NA,7,"alive",NA
91896149,1,5,25,6,2002,NA,7,"alive",NA
91896125,1,5,25,6,2002,NA,7,"alive",NA
91896126,1,4,25,6,2002,NA,7,"alive",NA
91896128,1,4,25,6,2002,NA,7,"alive",NA
91896122,1,5,25,6,2002,NA,7,"alive",NA
96897902,2,4,22,9,2000,NA,7,"alive",NA
96897904,1,4,22,9,2000,NA,7,"alive",NA
96897905,1,4,22,9,2000,NA,7,"alive",NA
96897909,1,5,22,9,2000,NA,7,"alive",NA
96897911,2,4,22,9,2000,NA,7,"alive",NA
96897913,1,5,22,9,2000,NA,7,"alive",NA
96897922,1,5,22,9,2000,NA,7,"alive",NA
96897926,1,4,22,9,2000,NA,7,"alive",NA
96897929,1,4,22,9,2000,NA,7,"alive",NA
96897935,1,4,22,9,2000,NA,7,"alive",NA
96897942,1,4,22,9,2000,NA,7,"alive",NA
97889170,4,5,19,6,2003,NA,7,"alive",NA
97889176,4,5,19,6,2003,NA,7,"alive",NA
97889177,4,5,19,6,2003,NA,7,"alive",NA
97889501,1,4,23,6,2003,NA,7,"alive",NA
97889195,1,5,19,6,2003,NA,7,"alive",NA
97889196,1,4,19,6,2003,NA,7,"alive",NA
97889268,4,5,23,6,2003,NA,7,"alive",NA
98849175,1,5,28,6,2004,NA,7,"alive",NA
98849179,1,4,28,6,2004,NA,7,"alive",NA
98849194,1,4,28,6,2004,NA,7,"alive",NA
98849201,2,5,28,6,2004,NA,7,"alive",NA
98849204,1,5,28,6,2004,NA,7,"alive",NA
98849207,1,4,28,6,2004,NA,7,"alive",NA
98849208,2,4,28,6,2004,NA,7,"alive",NA
98849217,1,5,28,6,2004,NA,7,"alive",NA
98849221,1,5,28,6,2004,NA,7,"alive",NA
98849224,1,4,28,6,2004,NA,7,"alive",NA
98849227,1,5,28,6,2004,NA,7,"alive",NA
98849228,1,4,28,6,2004,NA,7,"alive",NA
98849190,1,4,28,6,2004,NA,7,"alive",NA
95857595,1,4,24,6,2002,NA,7,"alive",NA
95857598,1,4,24,6,2002,NA,7,"alive",NA
95857599,1,5,24,6,2002,NA,7,"alive",NA
95856965,1,4,19,6,2001,NA,7,"alive",NA
95856967,1,5,19,6,2001,NA,7,"alive",NA
95856971,1,5,19,6,2001,NA,7,"alive",NA
95856972,1,4,19,6,2001,NA,7,"alive",NA
95856987,1,5,19,6,2001,NA,7,"alive",NA
95856989,1,5,19,6,2001,NA,7,"alive",NA
95857533,1,4,24,6,2002,NA,7,"alive",NA
95857534,1,5,24,6,2002,NA,7,"alive",NA
95857541,1,5,24,6,2002,NA,7,"alive",NA
95857544,1,4,24,6,2002,NA,7,"alive",NA
95857545,1,5,24,6,2002,NA,7,"alive",NA
95857551,1,4,24,6,2002,NA,7,"alive",NA
95857559,1,5,24,6,2002,NA,7,"alive",NA
95857563,1,5,24,6,2002,NA,7,"alive",NA
95857566,4,5,24,6,2002,NA,7,"alive",NA
95857570,4,4,24,6,2002,NA,7,"alive",NA
95857573,4,5,24,6,2002,NA,7,"alive",NA
95857574,4,5,24,6,2002,NA,7,"alive",NA
95857577,1,5,24,6,2002,NA,7,"alive",NA
95857580,4,4,24,6,2002,NA,7,"alive",NA
95857581,1,4,24,6,2002,NA,7,"alive",NA
95858206,1,4,19,6,2001,NA,7,"alive",NA
95858210,1,5,19,6,2001,NA,7,"alive",NA
